gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	significance
b0467	92.1030486486894	0.224683927443905	0.246233278391791	0.331111633928994	0.461708454852722	NS
b0865	3074.12680464027	0.135223134824174	0.141885523352611	0.331034837904416	0.461708454852722	NS
b1122	8.07090226965484	0.365108099994166	0.550791031798194	0.331011891501896	0.461708454852722	NS
b2209	361.057726955337	0.167874445557072	0.178825261767548	0.331719198723465	0.46238130300768	NS
b0660	4172.94825373714	0.136636905069927	0.141912097935749	0.332605017205776	0.463432768111642	NS
b3691	37.9472669306966	0.278023480673568	0.325192974231619	0.332724175050408	0.463432768111642	NS
b3319	24347.9818104887	-0.144942688381571	0.15404798129535	0.332949281895319	0.463571703482263	NS
b1251	95.400610998469	0.206010398160644	0.225250670684896	0.334487477255633	0.465538084641073	NS
b2493	242.226156660245	-0.160230883139687	0.172052315722056	0.335055293182869	0.466152924827031	NS
b2979	1439.03369233885	-0.224097062590197	0.250747630934446	0.335477731511887	0.466214449880105	NS
b3232	314.089801544284	-0.172363988254209	0.186500627322867	0.335433011263836	0.466214449880105	NS
b3779	2740.70752866873	0.133191755295103	0.140961539220151	0.335404722638361	0.466214449880105	NS
b3413	402.188847892143	-0.151771028729846	0.162323746057966	0.33570167922651	0.466350416896932	NS
b2709	243.195452612454	-0.185723846502463	0.202766973801916	0.336522331406389	0.467179053612339	NS
b3592	1287.55961771601	0.132777571979718	0.140307231036903	0.336550837972761	0.467179053612339	NS
b0449	137.772419928817	0.193280984337682	0.210641549136111	0.337941780735273	0.46879281626673	NS
b3247	1173.1012339138	0.129056581786544	0.137127214180978	0.337966914052759	0.46879281626673	NS
b2600	327.801337856866	0.161399943118974	0.173910208121853	0.338483655820668	0.469333543016435	NS
b0785	140.883343233899	0.206717478011628	0.228917349985389	0.338689280899848	0.46944263896838	NS
b0038	90.9200092411038	0.205845738997631	0.227367584193861	0.339341940752275	0.470171036681121	NS
b0489	193.389969984064	-0.177198546161146	0.19330137683517	0.340040781405436	0.470776126320331	NS
b1061	29.0675580031764	-0.290889387252813	0.354153996898659	0.339916919668487	0.470776126320331	NS
b1686	74.9647873712578	0.224243220491876	0.253018237451237	0.340428778700388	0.470776126320331	NS
b2906	1359.88276943686	-0.129445816469318	0.138285532964356	0.340542492673576	0.470776126320331	NS
b3094	395.651997816954	0.165965439294844	0.17988279230137	0.340379338416097	0.470776126320331	NS
b3746	1206.79524551924	0.137725451312731	0.147658635855766	0.340514698981764	0.470776126320331	NS
b0418	306.535017493244	-0.214054959814595	0.240996036338151	0.340934974499417	0.471142576868028	NS
b1932	18.3362306702104	0.316542397730926	0.404243740562566	0.341976747328487	0.472405682338716	NS
b2513	1239.06306647238	0.132474655279044	0.142435075049935	0.342833219918992	0.473411966863492	NS
b3368	452.195184903566	0.153317375141849	0.166276208718909	0.343771205305639	0.474530017626075	NS
b3226	581.044528186713	-0.149492642974403	0.16302722574676	0.344510297311157	0.475372790842037	NS
b4468	529.165821713235	-0.253440655162726	0.298451178588014	0.344784162041251	0.47557323059625	NS
b0123	1143.94051435628	-0.137233063906364	0.149169628150819	0.345106064462312	0.475839756294418	NS
b3520	18.0890845808197	0.322852244386138	0.42449007665391	0.345334133389728	0.475976751872983	NS
b0873	29.3786640319653	-0.288307134169924	0.355640703043949	0.346798926045244	0.47781759631718	NS
b2793	183.649536589808	-0.166664734199558	0.18407665708848	0.347004110328053	0.477922234634317	NS
b3794	241.331234631027	0.158739966805796	0.174257560346316	0.348083176983178	0.479229928698359	NS
b3896	10.5427242393865	-0.341484264509537	0.505524945419219	0.348243222003072	0.479271840330242	NS
b1020	233.244831906825	-0.186694194657026	0.210034508885539	0.348702572241502	0.479725488150698	NS
b1438	55.1473166750631	0.234206078867696	0.270816822405437	0.349317434184453	0.48004961779155	NS
b3473	307.097056929109	0.169459940250235	0.18786596215584	0.34932761532641	0.48004961779155	NS
b4303	74.539396177476	-0.213038579756124	0.243278259533879	0.349275615899071	0.48004961779155	NS
b3037	3661.40843731299	0.118199440469954	0.1281586798622	0.349504393401308	0.480114133283074	NS
b1316	81.8206515315753	-0.229686729246331	0.26778968663451	0.349829815481322	0.480204401503315	NS
b2977	334.719978776609	-0.215520771567536	0.248560245048551	0.349784151009444	0.480204401503315	NS
b0882	12515.9584997625	-0.112276394047417	0.122397936325145	0.350148648649404	0.480463711579034	NS
b0158	309.249737297133	-0.15671496188723	0.173527595717033	0.350616087263111	0.480926665689535	NS
b3810	1566.55907076059	0.120001206439564	0.130773562190754	0.351078109640251	0.481381849999869	NS
b2547	22.1008665487315	-0.300276888578993	0.382608711024696	0.351480275821829	0.481576161537281	NS
b3527	1206.2033256069	0.16395542749766	0.181886847520909	0.351390893756582	0.481576161537281	NS
b2475	690.975020445282	-0.134809969640088	0.148706750466714	0.352084750913817	0.482225706992331	NS
b0262	12.5113627256919	0.334477145438541	0.4733071609245	0.353408575088006	0.483859648528488	NS
b3090	14.8572461746399	0.341010198334416	0.489083586550771	0.353662871489713	0.484028607982591	NS
b1810	31.1855942550094	0.289649695304192	0.372063488824206	0.355582363594037	0.486475612493803	NS
b1614	3725.9593226046	0.142510412687165	0.158423601252561	0.356682910547766	0.487632840860825	NS
b3170	900.710873350436	0.127179375901297	0.140699586199556	0.356691950927131	0.487632840860825	NS
b3715	30.7538550850455	0.279802107867576	0.349711400228185	0.356926742739907	0.487773501349658	NS
b3029	711.704182471537	-0.16153683443862	0.182184448324961	0.357274247785985	0.488068034101431	NS
b2517	943.357330753377	0.137339241711156	0.152458566799326	0.357633615004629	0.488378548111934	NS
b4517	9.38067811301248	-0.336158265692265	0.540223978864532	0.357828432813351	0.488464209872194	NS
b1598	425.438329207628	0.140719816139811	0.157315964513195	0.358955994888849	0.489641928845062	NS
b3784	1389.05253707284	-0.122510072537613	0.134783442086498	0.358933027133717	0.489641928845062	NS
b3594	24.2662616444223	0.293023730353526	0.383311782294638	0.359119087557681	0.489683770570909	NS
b0866	368.694501300614	-0.145325734072653	0.163879705336062	0.359976031955317	0.49067134764864	NS
b0601	35.9979114321873	-0.270258256759598	0.338093303427105	0.360528167246848	0.491242874900089	NS
b1144	7.88090787168963	0.33730239540948	0.53293276000574	0.360784027487777	0.491410435966777	NS
b3187	1537.48019070505	0.123169795338956	0.137943566396723	0.362435328378356	0.493477851378188	NS
b1207	7664.42199793536	0.106220768076298	0.11823275600791	0.36300426983622	0.494070588831189	NS
b4294	35.9909674108674	-0.271270928339474	0.347232859334841	0.363249290596004	0.49422217683003	NS
b0232	28.4129395906087	0.291262359791909	0.382221986122044	0.363564565915429	0.494437544944222	NS
b1300	113.556047527619	-0.188918918900685	0.219704359316602	0.36367499249548	0.494437544944222	NS
b0454	22.2614664944033	0.293181990653699	0.38325180338605	0.364470962167128	0.495159768765102	NS
b0848	20.273465258143	0.301524437075862	0.404713180392259	0.36447401043229	0.495159768765102	NS
b1304	115.587139098411	-0.183024806587182	0.212891178581542	0.364676469486954	0.495252877033697	NS
b3326	18.3700933134126	0.301883081998975	0.408259928913739	0.365334161835992	0.495963924548274	NS
b0340	25.7801215526808	0.293043256567436	0.389363394675654	0.3672738252789	0.498414167295917	NS
b1693	319.211445639807	0.174171987573401	0.201556637575845	0.367696528895526	0.498804755633035	NS
b2104	26.4726641000101	-0.27820333496552	0.360818067433969	0.368415451984125	0.499413614896369	NS
b2992	189.077216993192	-0.175738816547188	0.204296980490153	0.368395254151602	0.499413614896369	NS
b3532	209.683741884263	0.169520301028917	0.196401340124077	0.369353124268661	0.500501228855078	NS
b3214	7.11790296463133	-0.323824397751816	0.596280510345517	0.370517751427567	0.501885660708348	NS
b3876	13.5773818127462	0.319155600942754	0.475635854934912	0.370646224822742	0.501885660708348	NS
b3146	206.720859698056	0.172743790257128	0.202396801912345	0.373473134271368	0.505528422597188	NS
b2457	20.0177351156535	-0.289606365539842	0.391609284480424	0.374069692877734	0.506150649199364	NS
b1119	1197.5429177863	0.127709177583144	0.146873525794624	0.374302412182836	0.506280292703778	NS
b1875	172.393952660301	0.16105465305951	0.18941969147853	0.377703146823442	0.510693322469136	NS
b1153	6.42528384679657	0.324899481534688	0.57844902721645	0.378571670829113	0.511680569709818	NS
b3468	527.991521591667	0.143837862037282	0.168129635710745	0.379231357415125	0.512197793908376	NS
b3542	2743.4679697671	0.211207558767379	0.257437344764758	0.379098522325644	0.512197793908376	NS
b0121	713.439251794166	0.120036785429389	0.139399318747854	0.380262394760773	0.513305542230982	NS
b4094	21.5219481296197	-0.290677240105969	0.411145328339724	0.380329147028905	0.513305542230982	NS
b1462	85.7665000584508	0.214334384704686	0.263431429536572	0.380867755641035	0.513789233513693	NS
b3740	120.528433833215	0.187317266959495	0.22540992376294	0.380965407867644	0.513789233513693	NS
b0803	22.8612234051733	0.300564022043056	0.427832682911982	0.381281257876972	0.513840412401255	NS
b2759	16.7550061248706	-0.299854918993037	0.433580071398745	0.381257673750289	0.513840412401255	NS
b2730	495.640902794053	0.149009528252762	0.175747662342252	0.382020276672678	0.514648809885451	NS
b0078	20.75639714944	-0.280731633036269	0.384647388362934	0.382441970736229	0.515029281785351	NS
b1731	12.049990737269	0.310912468512266	0.465043750993193	0.383131453497447	0.515769972709705	NS
b0590	50.5641144704161	-0.244457473159363	0.315869945543604	0.38417235308991	0.516983028284748	NS
b0641	1859.46621209758	0.128620200929476	0.151339289547317	0.384760314091071	0.517532334523998	NS
b0993	67.4072756304527	0.215045898695449	0.268241779654499	0.384939690286816	0.517532334523998	NS
b3365	401.902581587993	-0.310797050047165	0.490312483211834	0.385000392719178	0.517532334523998	NS
b1593	110.600083663774	-0.272958726889476	0.374844210682228	0.385984733629805	0.518478585166371	NS
b3618	119.027075555436	0.214425039952363	0.268335851054662	0.38591385333481	0.518478585166371	NS
b3561	27.1867795731739	0.272796092756321	0.370974585460588	0.386936546449785	0.519568390984497	NS
b2947	1566.91538197122	0.113566048292667	0.133522850952011	0.387200788727783	0.519734488825896	NS
b0061	95.1077663150956	-0.201516700873987	0.25063195331796	0.387644051589117	0.519952014064765	NS
b3384	2255.56441239369	-0.115065130406412	0.136010890892325	0.38754061762754	0.519952014064765	NS
b4074	25.6977413817305	0.283690867060353	0.39143006384724	0.387934860841952	0.520153413848273	NS
b0321	37.0552447514281	0.254750536519406	0.336795150650385	0.388176064576042	0.520288179341139	NS
b0689	17.306940484481	0.289663428746867	0.411774804226156	0.388703362937159	0.520623720986465	NS
b1233	322.199553958485	-0.158684771254268	0.192384825436453	0.388848760780048	0.520623720986465	NS
b3044	67.1898843105814	0.207570922601041	0.258162999350718	0.388768220562405	0.520623720986465	NS
b1804	266.922152809435	0.155242921996895	0.18667198033126	0.389007342638176	0.520647540020258	NS
b3398	889.74604096009	0.129992176951827	0.154532944094539	0.389487213611439	0.521101199687085	NS
b1305	20.3796844042514	0.288783273771957	0.410256265173633	0.389674210774312	0.521162832348429	NS
b0941	32.7482449534177	0.262353344579222	0.350603815327777	0.39026920705966	0.521769894326327	NS
b0793	523.484121193763	0.134852137124012	0.161069699285264	0.390791566550061	0.522279440947642	NS
b0318	37.9616332742061	0.236871567284649	0.307506310941368	0.391347516465886	0.522833495625306	NS
b3523	72.8791073792185	0.214857481421244	0.272184050379141	0.391782697098421	0.523225862719379	NS
b0312	1684.8638392523	0.154478787754106	0.186706060564458	0.391998153280648	0.523324610408605	NS
b3993	63.9619585230281	-0.236044239377605	0.311477029618052	0.393284659777945	0.524852642316435	NS
b4037	387.689987129332	-0.223508246982019	0.290495102855082	0.395197038580858	0.527214519722948	NS
b1883	10.3062715954677	0.313977495323774	0.542670475397654	0.396375516188659	0.528595982281162	NS
b3432	8086.85958572326	0.12423360361246	0.149843894851464	0.396843803248527	0.529029698779038	NS
b3131	149.473087898161	0.162173119041786	0.200103947862696	0.39765608239089	0.52992151087622	NS
b1649	123.190585100503	0.200967360265882	0.253581453274699	0.397868291385138	0.530013307471989	NS
b4784	130.743185161276	-0.191149411761036	0.240850015552345	0.39835518983293	0.53047082895289	NS
b0933	28.1155211039454	0.260589284190504	0.362989306529154	0.398703860851816	0.530744016353498	NS
b0102	761.472103741395	0.129747542965053	0.157231967325496	0.398979386428481	0.530919672908429	NS
b0037	98.2590867331112	-0.172300784660502	0.216058526470029	0.400250591670186	0.532419671941133	NS
b0947	766.693791878445	0.118437782606875	0.143605917951035	0.400425406774189	0.53246068114022	NS
b1542	19.0689020856303	0.290552487975768	0.431321106900345	0.402581823093522	0.534307567431878	NS
b2248	23.5807440280086	0.270362134134856	0.384783471257831	0.402537142339945	0.534307567431878	NS
b2628	418.693987171801	0.140389198318128	0.172734621370551	0.402681230511802	0.534307567431878	NS
b3151	183.625823280891	-0.153928339977572	0.192248666678476	0.402366336046098	0.534307567431878	NS
b4149	1250.26225393582	0.132665449321189	0.162481906397511	0.402267016399747	0.534307567431878	NS
b4396	2553.44004377521	-0.101419638884179	0.123203599447971	0.401959222360367	0.534307567431878	NS
b4532	9.97045265381326	-0.302443059920608	0.547382822063069	0.402870950043891	0.534367565732535	NS
b2813	531.284003264146	0.11583513710873	0.141347415027884	0.403209523893562	0.534624890411757	NS
b3257	34.3653530719911	0.255038461460022	0.351907074601758	0.403616899173859	0.534973223349437	NS
b2860	141.240523162841	0.167310259465257	0.209881526152442	0.404486004358025	0.535933086390532	NS
b0492	1359.33911973493	-0.124625802749889	0.153699933745724	0.40478352519082	0.535943242447423	NS
b2921	57.3286884678532	0.22814977242033	0.304176457859564	0.404649012514581	0.535943242447423	NS
b2740	49.9631894957867	-0.2239343434837	0.297098779394134	0.405260752792598	0.53638305791948	NS
b2392	321.132490474631	0.126648434891481	0.156009548985263	0.40551771386803	0.536531129117701	NS
b1610	173.958617399986	-0.153824374468818	0.19346147305975	0.406472496027478	0.537602035160806	NS
b2516	1981.76490136089	0.112309583570173	0.139673490194404	0.411334300317561	0.543837769958648	NS
b4112	273.935319762257	0.155109660192275	0.196480734112415	0.412220433826102	0.544814569081103	NS
b0588	57.9569779160706	-0.224360959358789	0.304685686110512	0.412726525745399	0.545288564561088	NS
b3630	149.221154156964	0.167764819861938	0.216101976480305	0.413090253571165	0.545574199180774	NS
b2395	227.317569676683	-0.135715884781777	0.171911872285422	0.413572327500021	0.546015875435587	NS
b0658	2982.85847457094	0.120714491933731	0.150435676580943	0.41413641679368	0.546565477981095	NS
b2777	223.736306547167	0.158147054953151	0.203906477582481	0.417079808370519	0.550253703658287	NS
b4063	12.9381133417837	0.293279239147386	0.472415356070495	0.417927253220678	0.551175100716857	NS
b2823	59.6234184410465	-0.205090317233788	0.277333287524701	0.418680614398417	0.551971804650747	NS
b3910	484.482616536164	-0.158488692355254	0.206467930476614	0.419363491399287	0.552675050318804	NS
b0997	55.0699842811804	0.215151464789468	0.295090064761545	0.421042680523391	0.554690357169754	NS
b2543	433.665878508236	0.151609199334487	0.196018005233872	0.421425961581137	0.554997580458349	NS
b3652	1275.39854856551	0.121831556121604	0.155558238772798	0.421810119204907	0.555305738988873	NS
b3377	44.7910694760357	0.215440208244056	0.295660002360139	0.422416214432519	0.555905751235393	NS
b0101	186.207050599024	-0.18548913906443	0.250505986694733	0.425183314830716	0.559243122297248	NS
b2697	10967.2579508149	-0.0935886081895918	0.119369096481469	0.425254640319054	0.559243122297248	NS
b3765	32.1867984325047	-0.242940762317485	0.354341667423109	0.426685213217511	0.560924962132369	NS
b1931	36.8230624204409	0.223836483850874	0.317008103991264	0.427217188504615	0.561424720358943	NS
b2480	2101.75773721832	-0.0963917475242285	0.124256836779839	0.42853737166691	0.56295957386296	NS
b3149	1418.55326079244	-0.106988844852126	0.135450415968555	0.429311186636025	0.563775840973018	NS
b2556	322.591781709596	0.120106567311816	0.155720141240639	0.429704196912463	0.564091629457682	NS
b3493	2676.42947369986	0.10198660253439	0.131269535210787	0.430223298556918	0.564572660774834	NS
b3911	2665.21606097313	0.100701397665542	0.129722977758825	0.43092089148255	0.565154856031295	NS
b4044	231.126419776928	0.174521706089959	0.234914941604523	0.430972605194227	0.565154856031295	NS
b0985	14.5832500116187	0.278588581487813	0.455248787768884	0.431981920614927	0.566277611639136	NS
b3991	63.0837748931321	0.206487245529856	0.286586429986187	0.432184502762645	0.566342413613134	NS
b0373	12.0927400837971	0.278726545453271	0.462227800419182	0.433059778677971	0.56728836753494	NS
b0114	14214.1861247353	-0.138128445097699	0.182015191041043	0.433551183429929	0.567329184827983	NS
b0438	11747.5743517376	0.109965089267469	0.145066228150027	0.433312536308593	0.567329184827983	NS
b0839	1706.70870504028	-0.094895333077788	0.122993930879225	0.433523985101404	0.567329184827983	NS
b0604	186.502850843886	-0.161631935662165	0.219530313706912	0.436767870111622	0.571336251741343	NS
b3990	77.0220574105285	0.192847639521267	0.267174813669193	0.437327481008564	0.571865991785597	NS
b2720	19.824817522705	0.263274333531914	0.430248579354661	0.438279428190069	0.572705768709143	NS
b3287	1026.92911284129	0.107936610387217	0.141756355610344	0.438176899779077	0.572705768709143	NS
b0052	3436.41999916916	0.112985437483369	0.149025319077129	0.438975337973064	0.57341250435337	NS
b0372	59.2472210086494	0.191426177900309	0.267905494194419	0.439742919260258	0.574009641872374	NS
b3193	454.892976684045	-0.112223537984574	0.14879003266234	0.439614602755906	0.574009641872374	NS
b2630	535.120025430036	0.115171976722904	0.152576047384923	0.440167902502073	0.574361645537285	NS
b1162	202.286019211204	-0.136673979058466	0.184094559043313	0.440466320099078	0.574548307487263	NS
b2169	1105.8639633234	-0.14282271777504	0.193356617763389	0.440905284677998	0.574918103927799	NS
b3981	4323.72654947462	-0.128041688404921	0.172783228814458	0.441238158455822	0.574995738320578	NS
b4332	81.6971459108448	-0.172614693602936	0.240230795040143	0.441275799176257	0.574995738320578	NS
b0654	617.449846317095	-0.154160844451345	0.210523731271774	0.441522803629898	0.57511494463662	NS
b3546	250.042707982334	0.149170945973343	0.202029075341033	0.44197809047714	0.575505274149459	NS
b3800	52.982111607862	-0.206192669407529	0.297811115335295	0.442436826988952	0.575899819149998	NS
b4319	39.0130293596782	-0.217019684971728	0.319858985049519	0.443290731175104	0.576808277229253	NS
b3183	317.357170699738	0.132120574930394	0.178521804324598	0.44410614203898	0.577666026472089	NS
b0937	11.0579637093364	-0.276573264313974	0.534833519510471	0.444328841299079	0.577752480704639	NS
b3657	22.6387155888574	-0.262454978223162	0.442244541574535	0.444496890758419	0.577767839024475	NS
b0832	607.95399907269	-0.269236508637416	0.468780184184374	0.444998964440164	0.578217206781352	NS
b0840	311.214769958551	-0.125269284440196	0.169551255432328	0.445214452771809	0.578294009957903	NS
b0995	74.7611457144904	-0.170141809751201	0.238492778945981	0.446005099027567	0.579072777552073	NS
b3341	13488.1552548286	-0.118640030210134	0.160669315611884	0.446127188546743	0.579072777552073	NS
b3040	427.366201630478	-0.118090925751652	0.159882042103496	0.446448113895677	0.579286008837267	NS
b2013	2972.62070995641	0.159840290805828	0.221538749984468	0.447159891058966	0.580006060026677	NS
b2938	8319.65477383272	-0.0963378116836614	0.127721333459016	0.447967724695756	0.580850156355156	NS
b2012	534.445352895481	0.189592496317495	0.270868508848905	0.448611787583677	0.581074042201203	NS
b2366	243.148154476116	-0.160896633976849	0.224279652330115	0.448323670492855	0.581074042201203	NS
b4326	29.4788799595795	-0.247277071801258	0.393922572347981	0.448584201073384	0.581074042201203	NS
b2103	46.5685502420784	-0.195902799605783	0.28536834174838	0.450206781410799	0.582731773768686	NS
b4804	55.1219502209644	-0.20002059584729	0.293240336395795	0.450084052679812	0.582731773768686	NS
b1562	56.3774131523176	0.204635002145601	0.297539241660023	0.450820582857729	0.58311805365788	NS
b1643	27.7386828575519	0.24188778867544	0.381587703762178	0.450680470360469	0.58311805365788	NS
b2064	919.346736596076	-0.0962743629712285	0.130652640258448	0.452090942480648	0.584352431070758	NS
b3045	143.217740160389	0.142410453818816	0.196902978246666	0.452023073687979	0.584352431070758	NS
b3374	57.3255921464677	-0.183411889652907	0.265020663709334	0.453349930814924	0.585686909671701	NS
b4609	24.463502388425	0.245803593118338	0.400269279324362	0.453440135854537	0.585686909671701	NS
b0752	252.825715349667	0.130081699471798	0.178786140320859	0.453672157763185	0.58578199700009	NS
b3539	54.0826899534491	-0.203421818707164	0.303759027341594	0.454326012856625	0.586421499317208	NS
b1580	39.7134452670527	0.208194680442008	0.309430137811002	0.455192980048105	0.587308814641698	NS
b2491	49.7229311252761	0.193728866076605	0.282918973138953	0.455331090204907	0.587308814641698	NS
b2020	821.481931872948	0.109775955245823	0.150619848057518	0.456230578549964	0.588263835243294	NS
b0425	408.74485228324	0.113548314159788	0.156295496438303	0.45673898918102	0.588714110139913	NS
b2642	144.364867495238	-0.191999224594812	0.284971137422385	0.456905459954221	0.588723481153558	NS
b2728	70.3015918499119	-0.179251173618997	0.260549458635124	0.457617069362905	0.589435013063052	NS
b3411	9.5049027132687	0.269967728637408	0.511033419694022	0.458046631845123	0.589782884597237	NS
b2602	33.6627960257582	0.226299816429529	0.349618586499051	0.458356703882782	0.589976711088942	NS
b1181	308.953293357304	-0.171344072223864	0.249615539434812	0.459261992032687	0.590936272281446	NS
b4379	27.6438822066495	-0.231107761870218	0.371984942520835	0.460229018747028	0.591974577852699	NS
b1426	27.2650331777087	-0.241107099552362	0.401594743200895	0.460531174956115	0.592157261817703	NS
b0624	35.5121649136427	0.221110747790389	0.341675997482446	0.461130487170712	0.592310017908056	NS
b2369	742.969200577225	0.143365152528406	0.202638598635597	0.461077774252254	0.592310017908056	NS
b3935	549.159875841053	0.114937802831184	0.159665831703679	0.460869323660795	0.592310017908056	NS
b0877	1122.34815681324	-0.108138461870496	0.151133947092737	0.463190893347568	0.594749973471981	NS
b1404	97.7064654824836	-0.173902596050958	0.255220475785576	0.463587645827877	0.594846326950551	NS
b1790	43.0172333993619	0.202444945314069	0.308067858411073	0.463521561369812	0.594846326950551	NS
b1793	36.2975671934304	0.208328182196511	0.318400294669063	0.464070273071352	0.59525905994376	NS
b0944	11.9050937821303	0.265070754021709	0.496772254356076	0.464808924072775	0.59599979237903	NS
b1473	62.2352423880063	-0.189836082560769	0.28516990487779	0.465185493836945	0.59626617053645	NS
b3749	641.891390706074	-0.134213456973874	0.191763965875273	0.46533914769286	0.59626617053645	NS
b4483	127.719255203791	-0.14416971444218	0.208151318543133	0.465655905756941	0.596465375645711	NS
b0930	7184.00528086652	0.0817732347686369	0.120830497174585	0.4667766379202	0.597693908251003	NS
b4327	126.871813802547	-0.150490571314725	0.220191507008222	0.469762405841873	0.601308887782363	NS
b0834	40.8134176160581	-0.232473388116918	0.390353836854198	0.47006437074661	0.601487212117981	NS
b2930	34.7549886953029	0.207184937102458	0.324537341091648	0.471198952531122	0.602730448446936	NS
b4136	998.527875731822	0.0966391994140644	0.136551534705385	0.471595758632514	0.603029431335766	NS
b1907	76.7257819889132	-0.165085433823005	0.245974320050893	0.472656836630745	0.604177318306427	NS
b4203	5079.09356096339	-0.10163370520117	0.145860231296939	0.473016569196085	0.60442822145374	NS
b3028	571.571152230847	0.101255959389798	0.143967949347568	0.473513123941166	0.604853724467852	NS
b4005	230.807103178997	-0.143100524458715	0.210516036685564	0.47391057737192	0.605152387818149	NS
b4717	49.8927459458365	0.193206543940571	0.297316315335149	0.47419775443308	0.605310077974984	NS
b2063	543.182444230437	0.108942349918551	0.156579715325972	0.476114178246647	0.607245026353067	NS
b3167	595.461763940977	-0.129790298421751	0.18946682530255	0.475920167825595	0.607245026353067	NS
b4127	41.525020553941	-0.198633260381577	0.314794353887077	0.476206213202783	0.607245026353067	NS
b0349	29.3446175896898	-0.213569572888937	0.344311356431912	0.476730822886008	0.607704440893643	NS
b2675	260.822984365884	0.157708470605973	0.235361338493995	0.478404575892242	0.609417885514817	NS
b3152	131.952051944255	0.157318303444962	0.234879998002049	0.478298937821867	0.609417885514817	NS
b0676	2129.38707833204	-0.111250348259701	0.162503385116475	0.480235369628667	0.611539392867359	NS
b1359	20.6357238076102	0.230072708938531	0.389590059499012	0.480544961258328	0.611722983384955	NS
b0820	1392.47070115702	-0.109737713968158	0.161647129108921	0.483677706929506	0.615499022789165	NS
b1526	109.657750906713	-0.148042207943778	0.223671356308847	0.484314887148646	0.616097850937631	NS
b4211	159.126752310865	0.138677904730703	0.207742356798198	0.484637513580181	0.616296260391853	NS
b1026	54.2140760268367	0.175848549735492	0.272648072064181	0.485396133341621	0.617048780026578	NS
b2211	207.30420607507	0.148036707708607	0.222921714093139	0.485650445209372	0.617159912846824	NS
b0227	16.5442384990061	0.235264090248386	0.41239182414376	0.485839138082972	0.617187609972803	NS
b1701	30.5978100059499	0.224311312237626	0.387213865210605	0.486196181787459	0.617429079756189	NS
b0168	2012.6566519309	-0.0981146733291045	0.143971877531576	0.487540916221469	0.618924238993131	NS
b2782	118.246929222951	-0.152800492175944	0.235335843940903	0.488510221463366	0.619941935130929	NS
b3305	18681.0766694121	-0.0903234308575781	0.133862973642716	0.490345671381086	0.621844407670527	NS
b3952	45.9572006213146	-0.184167203087411	0.293983987853958	0.490202037745427	0.621844407670527	NS
b4463	40.6784854049982	-0.20869937110376	0.347843681110202	0.490554111814773	0.621895476685303	NS
b0589	91.0217092506676	-0.17526514028055	0.277938545222852	0.491018610189806	0.622271014558568	NS
b2107	85.1164809431297	-0.182052854858408	0.294713807684858	0.491700674268297	0.622708593645262	NS
b4042	161.668810757323	-0.131085414577454	0.198968658986616	0.491666743759958	0.622708593645262	NS
b2195	121.65740632894	-0.144694003481225	0.224955400482702	0.494109967273685	0.625347755749231	NS
b3895	104.958608168827	0.14567000427145	0.225145679196132	0.494122807544416	0.625347755749231	NS
b3376	28.9938365620395	-0.202966136180006	0.341364483872692	0.494352732839396	0.625424702716417	NS
b2512	3091.44834562628	0.0778362162430943	0.120066459072033	0.494670792217512	0.625613060745676	NS
b0323	22.1293985405481	0.228849967140364	0.41238392325299	0.497869312575311	0.628154458513647	NS
b1047	54.3650706264422	0.186215202517446	0.304795266868153	0.497788704631222	0.628154458513647	NS
b1349	14.385324416591	-0.238512857552513	0.45951615023431	0.497120360584797	0.628154458513647	NS
b1973	22.8276187330172	-0.231453834570855	0.426170083487782	0.4972718335689	0.628154458513647	NS
b3211	44.4272917733027	-0.217808401805069	0.389422132734371	0.497687745090256	0.628154458513647	NS
b3945	297.38921277874	0.124010621578949	0.189259205647302	0.497383790381862	0.628154458513647	NS
b4051	764.345494666759	0.109386151160167	0.165726070030811	0.497812125400107	0.628154458513647	NS
b0537	53.5316256344244	-0.200917158218593	0.34309029193454	0.498533595192478	0.628589046565264	NS
b4300	37.9059042564828	-0.192821876077285	0.321135671732782	0.498553724601384	0.628589046565264	NS
b3431	5854.96083220923	0.100452671479515	0.151300255807411	0.499082883446263	0.629041752891711	NS
b0274	24.2898046039042	0.211586713508256	0.366906498528143	0.499421772263134	0.629254416977537	NS
b2258	26.8566526466038	0.218279842845442	0.39191455242418	0.500019232814497	0.629363894808716	NS
b2990	20.962845798763	0.221100688006015	0.393043585830892	0.49994966777485	0.629363894808716	NS
b3967	812.517525146361	-0.0900962545712233	0.136441822152877	0.499900967191923	0.629363894808716	NS
b3982	3670.01541595456	0.0857362403940093	0.130657174360498	0.500885583046564	0.630239838756786	NS
b4465	27.4496708345211	-0.2034474334052	0.35162012480611	0.501111382194057	0.630309486854973	NS
b0039	39.276942164273	-0.208373761900162	0.368609547205808	0.502035292983912	0.630551216493397	NS
b0335	40.6640210801199	0.202398047817951	0.345465097157048	0.501675524293055	0.630551216493397	NS
b1507	250.347122716623	-0.117327238094656	0.181892450342728	0.502162020093937	0.630551216493397	NS
b1712	1094.70880256763	0.0849842655342349	0.128462814851232	0.501963496403621	0.630551216493397	NS
b2474	1186.83073936995	0.0969289219716092	0.146878807196241	0.502326631635897	0.630551216493397	NS
