gene_id	gene_name	C1	C2	C3	sac1	sac2	sac3
b1735	b1735	78	47	161.73	60	36	80.807
b1736	b1736	43	31	82.91	15	13	15.999
b1737	b1737	141	76	363.15	45.001	47	74.105
b1738	b1738	109	86	293.7	39	52.002	73.004
b1739	b1739	1588.337	1627.528	8170.043	5952.765	4172.485	6033.039
b1740	b1740	1061.058	819.036	3854.914	2263.795	2080.349	2773.322
b1741	b1741	84	64	314.718	194.162	138.006	258.026
b1742	b1742	1	3	3	14	15.005	19.122
b1743	b1743	40.885	36	94.365	3314.819	2258.92	2630.12
b1744	b1744	207.706	295.987	1011.268	149.533	215.427	284.313
b1745	b1745	694.286	689.563	2949.472	417.468	606.93	839.613
b1746	b1746	704.454	837.918	4705.949	546.747	732.272	979.118
b1747	b1747	1237.251	1129.82	5312.318	597.79	923.449	1192.562
b1748	b1748	1587.371	1450.998	6655.05	721.676	1091.176	1381.925
b1749	b1749	435	336.034	1783.574	672.411	593.469	758.005
b1750	b1750	25	45	71.031	36.001	10	27
b1751	b1751	64	71	177.072	68	12.422	48
b1752	b1752	67.935	54.004	198.976	121.621	75.635	109.681
b1753	b1753	28.492	28	138.357	74.557	83.987	104.931
b1754	b1754	195.995	172.799	636.997	337.853	288.891	466.617
b1755	b1755	70.674	124.276	399.708	267.254	219.46	311.665
b1756	b1756	18.965	30.997	107.774	47.101	52.039	99.861
b1757	b1757	303.002	249.641	965.671	340.57	219.912	277.739
b1758	b1758	39	27	142.993	88.829	78.328	119.042
b1759	b1759	15	25	50	27	22	27.893
b1760	b1760	2	1	21.942	25	18	27.003
b1761	b1761	718.227	659.042	2613.048	1418.765	1647.05	2375.052
b1762	b1762	11	5	27	4	10	28
b1763	b1763	1960.311	1668.052	6314.456	2193.271	2082.792	2716.878
b1764	b1764	1814.983	1578.519	5684.281	1815.263	1580.859	2256.369
b1765	b1765	942.886	613.89	2101.446	672.67	655.915	839.205
b1766	b1766	990.117	673	2936.995	1471.834	1500.695	2495.754
b1767	b1767	822.048	732.741	2885.112	1358.469	1193.259	1688.957
b1768	b1768	253.114	222.127	992.08	503.238	424.501	500.715
b1769	b1769	35	11	48.01	10	9	14
b1770	b1770	47	13	89.99	16	8	20
b1771	b1771	21	41	104.007	30	29	26
b1772	b1772	37	34	91.179	17	21	35.534
b1773	b1773	69	66	123.982	33.014	37	40.283
b1774	b1774	33.869	15	57	22	7.006	14
b1775	b1775	51.132	30	117.012	34	17	38.053
b1776	b1776	92.999	34	169.978	23	32	26.917
b1777	b1777	309.954	224	760.657	220.948	215.326	315.607
b1778	b1778	1156.211	848.439	3637.195	893.578	839.516	1299.76
b1779	b1779	38538.886	32235.616	162175.77	52019.137	50535.808	83667
b1780	b1780	1272.003	1087.219	4680.617	1330.046	1508.498	1926.111
b1781	b1781	155	104.007	380.452	161.002	169.114	240.399
b1782	b1782	1718.077	1367.934	6414.035	2549.101	2095.09	2767.225
b1783	b1783	4204.053	4228.612	16838.498	13142.42	11790.668	17982.248
b1784	b1784	983.274	919.095	3282.687	3269.138	2864.209	3981.903
b1785	b1785	11	5	30	26	13	47
b1786	b1786	60	45.053	159.999	127.025	113.005	168.135
b1787	b1787	254	263.947	976.738	428.272	423.644	438.454
b1788	b1788	0	0	0	0	0	0
b1789	b1789	20.333	26	92.976	33	46	55.987
b1790	b1790	36.031	19	78.97	46	38	62.001
b1791	b1791	35	35	146.091	67.996	69.455	91.999
b1792	b1792	45	29	157.157	80.996	79	125.629
b1793	b1793	27	14	81.367	41	32	52
b1794	b1794	278	189.021	1036.419	531.352	482.053	752.97
b1795	b1795	60	24	115.376	115	76	121
b1796	b1796	4	2	17	13	22	22
b1797	b1797	38	25.001	49	32.874	58.003	54.521
b1798	b1798	131.027	109	353.881	119.031	124.268	183.959
b1799	b1799	426	269	1674.684	214.695	209.843	282.624
b1800	b1800	98	66	360.254	152.942	179.953	189.993
b1801	b1801	9	6	35.421	7	8	10.997
b1802	b1802	18	32	99.709	19	17.005	26
b1803	b1803	40	27	97.001	30	19	48
b1804	b1804	176	138	601.365	221.984	274.192	394.939
b1805	b1805	681.544	508.127	2371.074	437.959	383.21	737.924
b1806	b1806	208	127	435.653	269.019	225.175	296.845
b1807	b1807	236.017	225.024	727.671	351.052	317.628	384.104
b1808	b1808	475.995	402.488	1732.499	796.106	775.297	1232.24
b1809	b1809	332.594	238	983.059	342.64	289.557	332.018
b1810	b1810	26	15	43.018	32	39	35.013
b1811	b1811	0	0	1	1	1	4.001
b1812	b1812	189.001	162	776.631	404.167	328.674	526.832
b1813	b1813	100	130	533.801	398.072	333.555	477.874
b1814	b1814	2594.863	2369.595	10466.624	8267.369	7672.108	11709.17
b1815	b1815	44	47	227.535	166.054	141.408	270.917
b1816	b1816	819.975	599.114	3236.702	1304.154	1421.837	2848.735
b1817	b1817	8468.53	7050.775	27229.082	6198.956	7225.076	9799.84
b1818	b1818	7066.861	5787.718	25124.265	5994.849	6872.324	10724.119
b1819	b1819	5020.91	4537.237	20582.248	4807.99	6046.567	8608.213
b1820	b1820	195.697	96.038	298.145	78.046	133.129	167.585
b1821	b1821	5	3	11	26	6	24
b1822	b1822	105	83	294.39	169.14	193.738	268.995
b1823	b1823	4957.469	4047.034	10408.353	2710.575	2193.431	3024.544
b1824	b1824	1700.395	1021.665	3241.356	781	750.032	1066.221
b1825	b1825	52	30	102.351	45	27.234	68
b1826	b1826	179	109	156	66	36	48
b1827	b1827	357.993	252	1093.685	443.946	332.751	405.39
b1828	b1828	65	63	210.153	317.308	318.432	528.949
b1829	b1829	1725.992	1785.921	6950.5	5113.802	4197.866	6474.371
b1830	b1830	3661.455	2763.731	11976.302	5270.6	5181.054	9554.657
b1831	b1831	2607.858	2379.794	10492.823	3721.153	3537.724	5717.714
b1832	b1832	850.787	553	2244.183	920.465	961.618	1578.028
b1833	b1833	183.329	142	618.433	393.996	340.967	645.833
b1834	b1834	789.898	538.117	2595.838	1460.019	1175.91	2116.719
b1835	b1835	129.002	131	474.602	314.862	318.688	439.62
b1836	b1836	79	59	259.028	345.489	254.674	461.78
b1837	b1837	15	16.002	48	35	32.002	68.96
b1838	b1838	4	4	12	35.222	29.055	56.856
b1839	b1839	196	192.957	532.488	162.899	166.002	292.285
b1840	b1840	1038.913	812.607	2636.246	861.532	894.88	1492.16
b1841	b1841	516.855	429.444	1350.171	417.773	435.878	663.327
b1842	b1842	73.999	40	99.954	79	57	84.022
b1843	b1843	126.001	119.008	437.271	298.321	261.399	421.839
b1844	b1844	278.992	178.144	885.554	556.023	511.618	693.96
b1845	b1845	751.002	615.988	2655.663	1524.419	1323.879	2110.508
b1846	b1846	76	32	124.858	364.859	337.79	442.641
b1847	b1847	247	196.016	831.849	469.067	471.115	714.333
b1848	b1848	15	10	65	16	11	22
b1849	b1849	61	44	156.04	91	55	75.065
b1850	b1850	1145.435	1073.58	3977.564	1168.676	914.136	1242.447
b1851	b1851	416	270.282	917.808	398.023	326.27	358.413
b1852	b1852	1319.224	1301.075	5174.473	1873.451	1711.589	2336.079
b1853	b1853	880.006	637.047	2812.148	648.987	535.245	701.356
b1854	b1854	7626.032	6400.416	28372.212	8273.104	7075.332	9979.092
b1855	b1855	339.33	241	923.474	538.023	473.132	689.209
b1856	b1856	1079	901.04	3010.498	1735.104	1666.863	2333.945
b1857	b1857	352.241	313	1364.072	368.177	331.477	503.117
b1858	b1858	121	92	349.249	83	91	117.659
b1859	b1859	167.665	95.028	308.879	142.019	105.691	135.737
b1860	b1860	298.055	320.024	912.629	419.628	357.932	476.281
b1861	b1861	299.992	273	819.33	312.108	297.815	366.529
b1862	b1862	2	1	3	1	1	1
b1863	b1863	515.393	452.181	1692.886	665.265	596.021	869.6
b1864	b1864	2015.358	1625.247	5416.088	2210.183	1791.875	2509.318
b1865	b1865	964.277	917.994	2508.883	1333.851	1058.069	1602.322
b1866	b1866	5065.052	4262.365	15301.794	7020.637	5624.626	8621.337
b1867	b1867	392.905	372.514	1184.548	930.47	1026.058	1491.598
b1868	b1868	241.042	152	664.791	573.81	694.919	1035.342
b1869	b1869	430	406	1561.704	823.872	802.5	1758.068
b1870	b1870	250.125	274.95	970.352	645.94	595.048	878.554
b1871	b1871	297.191	247.13	1035.154	650.409	523.38	835.086
b1872	b1872	72.256	62	197.13	70.151	53	63.235
b1873	b1873	13	1	25.002	6	8	7
b1874	b1874	294.678	324.843	1038.295	468.678	465.978	505.312
b1875	b1875	118.004	85	385.933	191.027	164.316	213.569
b1876	b1876	1784.635	1552.719	5786.176	2995.846	2318.61	3079.159
b1877	b1877	2	0	5	3	1	2
b1878	b1878	0	0	4	2	3	1
b1879	b1879	35	25	57.678	43	31	53.022
b1880	b1880	5	6	14	7	5	11
b1881	b1881	48	44	132.219	73.035	58.208	95.623
b1882	b1882	2	3	7	7	2	3
b1883	b1883	9	0	24.972	8	14	18.027
b1884	b1884	8	10	29.248	17	10.048	19
b1885	b1885	8	12	19.211	11	8	14
b1886	b1886	9	8	24.283	9	8	3.151
b1887	b1887	6	9	23.016	11	8	15.141
b1888	b1888	16	13.169	73.011	41.068	28.097	48.153
b1889	b1889	6	5	17	8	6.903	13.204
b1890	b1890	3	2	14	13.035	11	7.942
b1891	b1891	34	33.005	121.005	36	26	40.771
b1892	b1892	8	13.02	64.045	20	14	19.229
b1893	b1893	1	2.147	11	2	2	6
b1894	b1894	6	2	5	5	3	8.827
b1895	b1895	61	30	181.072	34	35.005	69.206
b1896	b1896	1532.749	1590.674	6151.377	7100.391	6179.973	10702.508
b1897	b1897	152	175.006	787.599	930.571	982.853	1390.643
b1900	b1900	139	153	635.192	126.49	114.033	189.811
b1901	b1901	152.62	144.016	749.893	135.55	163.537	236.733
b1902	b1902	347	202	1250.003	135	150.311	208.976
b1904	b1904	1	0	2	2	1	0
b1905	b1905	861.85	783.296	1622.42	424.095	240.683	513.254
b1906	b1906	1	0	0	1	0	2
b1907	b1907	47	50	208.013	79	56	91.216
b1908	b1908	190	158	376.006	146.471	154.64	190.746
b1909	b1909	0	3	0	3	0	1
b1910	b1910	2	0	1	0	0	1
b1911	b1911	1	0	2	1	1	2
b1912	b1912	506	354.005	1328.915	557.002	453.011	603.108
b1913	b1913	1917.249	1548.033	7456.636	3073.803	3371.125	6088.043
b1914	b1914	1696.441	1417.576	5314.848	2047.432	2020.579	3108.955
b1915	b1915	7	11	14	15	9	6
b1916	b1916	180	160.436	560.984	109	127.839	182.987
b1917	b1917	220	300.033	1270.385	525.635	582.474	767.816
b1918	b1918	282.307	321.787	1603.007	636.858	584.151	891.949
b1919	b1919	879.11	789.409	3166.214	1166.908	1031.851	1443.322
b1920	b1920	2429.533	2278.966	8681.026	1494.136	1506.819	2037.801
b1921	b1921	9	11	26.195	6	6	9
b1922	b1922	11	10	22	3	2	2
b1923	b1923	117	110	399.475	250.234	207.075	263.911
b1924	b1924	7	13	27	16	9.997	13
b1925	b1925	0	1	19	2	2	3
b1926	b1926	9	1	3	4	3	7
b1927	b1927	950.835	896.122	3329.289	1943.046	1710.173	2615.821
b1928	b1928	464.082	437.948	1411.61	591.709	478.749	589.618
b1929	b1929	4921.668	3534.591	15611.945	2316.667	1501.836	1869.766
b1930	b1930	822.924	605.198	1972.697	285.906	191.591	238.45
b1931	b1931	26	19	69.334	36.575	41	47.168
b1932	b1932	11	8	38.044	19	21	26.1
b1937	b1937	0	0	1	2	1	0
b1938	b1938	37	12	39.943	5	10	6
b1939	b1939	18	19	35.94	19	12	17
b1940	b1940	14	9	26.003	7.003	14	16.351
b1941	b1941	50	28.008	42.117	22	18	29.645
b1942	b1942	1	6	0	1	0	0
b1943	b1943	16	3	18	9.929	9	9
b1944	b1944	30	21	21	5	5.966	10
b1945	b1945	35	26	72.585	26.021	16.004	17
b1946	b1946	9	5	12.032	4	3	3
b1947	b1947	6	10	7.801	4	2	10.999
b1948	b1948	12	8	24.003	14	7	19.009
b1949	b1949	5	0	8	4.01	5	5.21
b1950	b1950	5	2	7	8.99	8	10.792
b1951	b1951	8	6	35	217	174	222.229
b1952	b1952	5	2	9	4	8	4
b1953	b1953	66	64	168.374	156	93.018	209.686
b1954	b1954	0	0	0	0	0	0
b1955	b1955	118	107	450.868	405.087	350.347	503.808
b1956	b1956	207.97	209	919.871	678.984	622.576	1082.772
b1957	b1957	62	33	55	68	39	53
b1958	b1958	85	79.838	283.39	128.672	107.001	146.018
b1959	b1959	63	52	160.149	261.348	323.68	484.407
b1960	b1960	46.524	39.134	188.244	99.048	84.028	108.569
b1961	b1961	282.478	213.939	1030.637	384.023	406.371	561.958
b1962	b1962	85	38	267.757	127.58	142.087	213.105
b1963	b1963	2	0	14	22	17	17
b1967	b1967	1188.932	1195.56	5577.62	4604.848	3223.39	6149.288
b1968	b1968	66	60	171.987	39	57	127.945
b1969	b1969	12	12	59	14.379	14	29.167
b1970	b1970	14	10	49.001	89.293	75.077	111.591
b1971	b1971	178.04	168.001	656.353	550.59	435.773	786.133
b1972	b1972	55.971	77.999	303.319	247.397	231.57	401.1
b1973	b1973	24	5	75.97	20	12	34.004
b1974	b1974	10	17	22	9	3	4.009
b1975	b1975	2	0	1	1	0	0
b1976	b1976	1026.995	730.296	3666.43	777.268	659.08	1011.955
b1977	b1977	0	0	0	0	0	0
b1978	b1978	172.004	162	522.148	306.548	306.085	470.957
b1981	b1981	260.001	267.357	990.818	270.036	356.549	514.349
b1982	b1982	1732	1756.789	6729.871	3242.623	3238.697	5385.466
b1983	b1983	516	297	1008.005	229.001	257.402	368.756
b1984	b1984	0	0	0	0	0	0
b1985	b1985	64	48	199.189	155.002	164.176	183.069
b1986	b1986	0	0	0	0	0	0
b1987	b1987	126	70.006	648.352	42	37.109	52.103
b1988	b1988	13	5	50.975	16	37	83.004
b1989	b1989	0	0	0	0	0	0
b1990	b1990	416.423	372	1443.292	833.299	719.912	1208.87
b1991	b1991	308.998	246.916	572.01	239.216	183.703	236.343
b1992	b1992	115	80	226.199	116	93.012	101.633
b1993	b1993	113	85.793	197.984	104.355	100.739	101.012
b1994	b1994	577.32	503.177	1885.858	290.051	249.151	336.333
b1996	b1996	121.161	70.605	350.616	165.352	139.118	213.686
b1997	b1997	43.588	30.742	145.396	67.81	55.073	79.856
b2000	b2000	4299.711	3604.679	14878.82	4952.704	4381.002	6660.311
b2001	b2001	183	140.752	613.51	166.674	162.379	262.603
b2002	b2002	17	8	34.218	21	17	22.851
b2003	b2003	1	0	1	0	1	2
b2004	b2004	0	0	2	0	5	2
b2005	b2005	0	1	0	0	0	1
b2006	b2006	0	2	13	4	4	3
b2007	b2007	471	331.392	1090.77	425.895	357.519	458.643
b2008	b2008	212	133	656.962	312.604	299.062	553.339
b2009	b2009	254	195	535.727	305	212.069	303.94
b2010	b2010	20	22	59.176	105.899	76	128.631
b2011	b2011	342.379	297.043	1170.936	380.696	372.947	519.463
b2012	b2012	543.026	218.892	724.851	635.167	474.412	679.55
b2013	b2013	2723.345	1199.714	5375.321	3434.982	2816.192	3491.139
b2014	b2014	353.026	360.594	1173.145	649.778	469.665	672.976
b2015	b2015	67	69.429	148.002	143.98	108.63	190.046
b2016	b2016	847.015	824	2825.97	1405.862	1288.986	1844.467
b2017	b2017	35	22	135.072	44.005	36.005	61.364
b2018	b2018	0	0	0	0	0	0
b2019	b2019	465.965	412.85	1154.945	577.634	576.576	857.687
b2020	b2020	471.034	525.717	1803.969	874.796	718.836	1081.785
b2021	b2021	371	380.312	1197.12	648.28	611.548	800.44
b2022	b2022	557.544	488.978	1766.263	773.284	750.998	913.849
b2023	b2023	246.989	257.186	1005.325	410.505	405.401	497.01
b2024	b2024	295.98	282.802	966.364	375.75	446.695	494.852
b2025	b2025	316	234.564	1166.489	495.542	463.831	658.361
b2026	b2026	328.999	333.152	1192.401	523.53	507.618	661.765
b2027	b2027	438.004	278	1346.908	451.038	462.06	605.813
b2028	b2028	133	94	262.28	242.268	217.654	361.072
b2029	b2029	21311.886	18036.564	64801.022	19515.083	17273.088	23388.44
b2030	b2030	809.908	688.931	2886.208	388.711	360.92	446.615
b2032	b2032	1410.342	719.948	2307.6	565.145	506.721	1185.783
b2033	b2033	971.866	535.856	1388.83	342.973	302.4	471.999
b2034	b2034	1198.075	623.246	2399.476	554.236	586.615	1084.912
b2035	b2035	1356.626	675.895	1389.984	492.028	507.318	897.295
b2036	b2036	935.205	519.85	1659.497	444.47	558.974	802.888
b2037	b2037	1647.117	1005.182	1759.066	461.051	452.307	864.037
b2038	b2038	642.787	381.162	885.445	283.048	311.127	439.291
b2039	b2039	795.83	683.742	1692.936	370.864	375.568	499.941
b2040	b2040	1959.074	1286.027	4139.132	906.6	892.848	1168.561
b2041	b2041	1669.034	1265.415	5719.435	1178.719	1231.733	2154.738
b2042	b2042	2037.409	1979.999	9140.25	3219.448	3350.124	4425.444
b2043	b2043	33	23	113.001	87.921	74.003	144.026
b2044	b2044	20	28	91.124	117.306	114.042	138.139
b2045	b2045	25	17	67.015	135	106	166.504
b2046	b2046	10	10	23	84.034	91.338	108.004
b2047	b2047	6	6	34.383	93.007	63.79	90.03
b2048	b2048	14	8	32.532	172.996	159.355	163.585
b2049	b2049	8.01	11	18.436	139.513	100.093	104.467
b2050	b2050	8.99	2	20.032	158.025	103	149.594
b2051	b2051	8	4	16	89.769	80.241	88.997
b2052	b2052	4	10	23	135.364	104.109	93.254
b2053	b2053	12	18	61.8	553.518	459.814	441.301
b2054	b2054	0	0	3	23	31	26.999
b2055	b2055	2	0	3	61.963	46	51.149
b2056	b2056	11	3	12	74.035	60.925	93.016
b2057	b2057	6	5	16	128.501	94.498	80.533
b2058	b2058	0	0	3	34	32.912	51.352
b2059	b2059	3	3	13	135.076	118.091	124.582
b2060	b2060	8	7	25.002	316.287	185.172	222.717
b2061	b2061	1	1	1	50.887	23	44.632
b2062	b2062	0	0	5	248.4	131.003	178.289
b2063	b2063	339	337.868	1144.024	511.717	474.893	800.42
b2064	b2064	658.113	555.84	2173.872	844.898	816.938	1107.436
b2065	b2065	470.896	521.991	1916.289	643.265	551.144	602.174
b2066	b2066	198	147	596.989	217.385	197.004	373.013
b2067	b2067	463	395	1471.901	937.015	774.406	1279.283
b2068	b2068	76.114	92.021	289.71	186.506	159.015	171.799
b2069	b2069	78	67	273.325	200.99	108.024	183.105
b2070	b2070	11	11.197	39	22	17	26
b2071	b2071	2	1	2	1	0	1
b2072	b2072	1	0	4	0	1	6
b2073	b2073	5	4	6	9	9.943	10
b2074	b2074	115.003	85.207	419.996	579.719	537.803	636.601
b2075	b2075	239.057	252.633	1234.201	1763.989	1433.307	2521.134
b2076	b2076	168.901	140.51	531.412	926.401	705.172	1199.478
b2077	b2077	51	40	219.004	331.896	310.283	541.441
b2078	b2078	40	31	232.145	349.579	259.235	450.422
b2079	b2079	110	71	387.229	237.947	214.697	334.574
b2080	b2080	49	52	297.097	371.677	173.107	335.496
b2081	b2081	165.997	162	673.989	580.904	416.387	560.833
b2082	b2082	0	2	1	1	0	4
b2085	b2085	2	10	9	7	1	4
b2086	b2086	424	414.004	1765.49	1288.194	982.663	1290.7
b2088	b2088	7	2.133	24.488	7	9	8.949
b2089	b2089	33.939	27.004	129.066	83.717	56.641	62.848
b2091	b2091	11616.612	9437.385	28716.844	10122.927	11135.985	17954.27
b2093	b2093	8687.708	7683.541	27334.405	7129.105	8408.061	16805.1
b2094	b2094	13791.944	9482.824	38067.082	11023.031	12786.486	19146.205
b2095	b2095	69003.521	53401.501	237096.323	70891.679	74935.089	116285.75
b2096	b2096	39386.412	31107.049	133409.47	47632.623	44864.233	61552.132
b2097	b2097	2887.452	3321.902	12725.879	15693.463	12243.167	18348.382
b2098	b2098	225.267	214	852.583	91.491	89.011	119.5
b2099	b2099	163	164.457	668.59	140.195	124.663	139.558
b2100	b2100	79	67.543	448.831	85.552	75.437	106.852
b2101	b2101	95	81	313.179	84.003	96.958	154.473
b2102	b2102	7	2	23	20	18	17
b2103	b2103	33.247	30	118.507	38.038	43.915	52.443
b2104	b2104	17.753	18	77.25	17	24.058	32.119
b2105	b2105	14	3	24.251	8	7	8
b2106	b2106	10	19	45	17	9	20
b2107	b2107	88	53	133.022	89.002	60.352	94
b2108	b2108	1	0	5	0	0	5
b2109	b2109	0	3	8	4	3	5
b2110	b2110	0	1	2	2	0	2
b2111	b2111	6	4	16	9	2	9
b2112	b2112	59	42	113	65	43	61
b2113	b2113	2589.489	2354.976	8954.226	3479.978	2673.933	4060.468
b2114	b2114	3166.692	2734.957	11251.158	4969.797	4075.461	5998.155
b2115	b2115	5	1	9	1	2	4
b2118	b2118	46	38	163.051	71	84.044	117.31
b2119	b2119	8	5	9.001	6	3	6
b2120	b2120	15	6	46.505	25	22	35.004
b2121	b2121	6	1	27.002	18	16	10.013
b2122	b2122	20	14	53	34	35.007	41.976
b2123	b2123	4	0	5	0	0	3
b2124	b2124	171	112	494.786	217.58	205	312.142
b2125	b2125	107	57	281.026	90	74	105.002
b2126	b2126	530.261	364.077	1114.221	369.265	342.348	495.194
b2127	b2127	133	88	530.406	455.537	255.17	428.986
b2128	b2128	256.83	268	792.249	515.647	437.096	827.136
b2129	b2129	380.39	277.526	1322.009	748.437	724.673	1215.001
b2130	b2130	514.753	552.816	2718.994	1396.529	1217.597	1982.953
b2131	b2131	579.781	617.142	2837.379	1434.389	1070.62	1858.902
b2132	b2132	1275.541	1046.26	4456.95	1472.435	1187.902	1595.597
b2133	b2133	1819.343	1786.61	8433.75	2768.976	2970.713	4422.585
b2134	b2134	371	241	1369.663	749.712	751.989	1200.619
b2135	b2135	43	42	164.714	185.006	145.579	268.859
b2136	b2136	138	130	364.345	219.666	199.228	321.186
b2137	b2137	62	65	217.146	137.005	127.045	166.563
b2140	b2140	43.032	29	98.226	63	57.746	75.925
b2141	b2141	11	20	31.008	25.49	18.001	28.642
b2142	b2142	49	61	202.818	135.972	94.041	142.687
b2143	b2143	342.734	272.108	2027.123	1129.763	938.226	1648.215
b2144	b2144	66	38.003	172.038	107.051	85	118.997
b2145	b2145	20	8.997	41.116	21.949	18	25.983
b2146	b2146	622.563	458.903	1769.148	548.446	214.114	506.076
b2147	b2147	448.034	390.261	1284.857	419.092	204.724	376.68
b2148	b2148	6382.929	3301.595	27335.247	495.269	696.953	1153.59
b2149	b2149	4807.511	2085.638	20659.264	425.393	519.763	901.209
b2150	b2150	20542.984	15046.74	73622.386	2123.994	2419.041	3157.552
b2151	b2151	717.128	214.052	3753.459	186.018	188.622	282.427
b2152	b2152	241.316	227.158	1050.281	545.853	603.778	899.93
b2153	b2153	1030.684	888.359	4502.38	2320.121	2531.971	3925.075
b2154	b2154	395.879	301.918	1312.169	529.738	561.868	652.314
b2155	b2155	58	47	287.063	30	62.104	70.941
b2156	b2156	595	669.093	2471.013	1456.139	1112.019	2123.016
b2157	b2157	168.252	392.786	983.732	424.355	414.18	634.09
b2158	b2158	86.001	76	241.452	182.984	140.969	181.57
b2159	b2159	388	418.981	1939.068	1058.974	837.302	1416.586
b2160	b2160	258	267.044	962.947	589.876	472.177	807.746
b2161	b2161	5	10	22.027	10	6	11
b2162	b2162	6	5	8	3	2	4
b2163	b2163	6	3	38	1	11	4
b2164	b2164	94	91	409.552	52	31.019	70.703
b2165	b2165	101	77	303.143	17	12.999	15
b2166	b2166	45	22	99.009	3	3	0
b2167	b2167	1054.216	1410.981	5171.068	2278.584	1721.637	3029.875
b2168	b2168	599.521	539.911	2572.608	910.216	813.588	1106.827
b2169	b2169	620.13	619.761	3528.404	1047.424	823.577	1447.82
b2170	b2170	28	18	114.055	87.998	82.988	110.426
b2171	b2171	231.001	158	414.958	154.378	129.023	157.982
b2172	b2172	252.998	259	1116.187	184.027	219.23	274.684
b2173	b2173	256.491	249.013	1134.026	984.442	1023.949	1789.261
b2174	b2174	173.544	137.14	725.731	450.541	496.001	965.876
b2175	b2175	2404.566	2468.954	10110.159	3035.362	2687.083	4604.83
b2176	b2176	155	138	559.167	224.151	232.56	343.189
b2177	b2177	178.024	130	651.284	321.595	322.26	454.008
b2178	b2178	92	85.162	320.852	192.778	181.566	301.61
b2179	b2179	125	119	343.114	227.65	196.529	331.121
b2180	b2180	268.106	246.994	1093.389	635.455	615.952	1000.152
b2181	b2181	57	50	158.31	35	48.421	90
b2182	b2182	294.523	378.018	1451.745	993.587	858.123	1429.244
b2183	b2183	499.791	465	2050.388	1290.127	1199.987	1704.811
b2184	b2184	192	130	587.038	293.904	280.007	410.06
b2185	b2185	810.627	341	1263.392	670.973	395.318	394.963
b2186	b2186	347	261.001	1251.134	412.869	336.007	416.591
b2187	b2187	190.386	128.881	612.228	242.587	280.722	418.457
b2188	b2188	752.638	668.055	3337.598	1561.892	1487.615	2677.659
b2189	b2189	0	0	0	0	0	0
b2190	b2190	109	89	301.059	129.04	115	190.995
b2192	b2192	837.087	674.391	2924.284	408.865	347.991	483.589
b2193	b2193	169	206.037	640.718	224.174	196.173	259.331
b2194	b2194	74.231	77.755	257.829	132.061	83.05	140.762
b2195	b2195	80.935	94.377	254.896	121.585	95.209	140.827
b2196	b2196	161.663	143.169	519.621	274.442	187.809	307.135
b2197	b2197	42	26.058	126.244	56	46	74.006
b2198	b2198	7	8.942	48.841	17	17	19.894
b2199	b2199	97	116.047	285.347	138.946	95	133.608
b2200	b2200	48	32	153.323	69.101	47.041	90.02
